Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Population density (people per sq. km of land area),"EN.POP.DNST","Belarus","BLR","..","49.1974779144976","46.6499448243246","46.5987595325832","46.5010592176569","46.4107506220284","46.211212927382","45.8368317319537","45.4607172767131","45.217077292187","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Belgium","BEL","..","337.957010516599","373.567467774371","375.009329772855","374.74351490506","376.761985964452","378.38932248967","379.949990161999","383.033055683085","386.303731881682","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Belize","BLZ","8.02612889083735","10.5567295046032","15.9888206926786","16.3613327487944","16.6692678649715","16.9149057430951","17.1333625602806","17.3321350284963","17.6559842174485","18.0230600613766","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Benin","BEN","46.8382316424264","64.0441557289819","103.741060659808","106.773501241575","109.820388435615","112.865865555161","115.911395885066","118.955454061724","122.024663001064","125.142195814118","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Bermuda","BMU","1065.90740740741","1139.81481481481","1174.98148148148","1177.37037037037","1182.05555555556","1187.16666666667","1192.25925925926","1197.18518518519","1199.05555555556","1198.11111111111","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Bhutan","BTN","12.6123536587976","14.9965577889447","19.6063863255034","19.7759804949664","19.920267435763","20.0530676455165","20.1889355007866","20.3314630309386","20.4749344520189","20.6183796539067","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Bolivia","BOL","6.58187205760177","7.94454537062679","10.3203360103388","10.4722486845749","10.6234357980246","10.7739185821102","10.9076885442629","11.0194405981723","11.1484851841595","11.3026483891812","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Bosnia and Herzegovina","BIH","..","81.24552734375","67.83208984375","66.9664453125","66.15234375","65.34244140625","64.44041015625","63.37708984375","62.5937890625","62.20845703125","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Botswana","BWA","2.30391191572707","2.95975508619625","3.94328163322923","3.99969473999965","4.05685423393856","4.11498067863004","4.17464048135797","4.23736347114146","4.30521059411007","4.37641204806522","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Brazil","BRA","17.8440685367797","20.8202162203552","24.3137963709629","24.4915070817191","24.659465024515","24.8207686159839","24.9649852718428","25.0714027283582","25.161867951482","25.2616884857157","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","British Virgin Islands","VGB","104.693333333333","134.94","225.853333333333","217.993333333333","231.046666666667","242.633333333333","247.566666666667","252.06","255.46","259.9","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Brunei Darussalam","BRN","48.442504743833","61.9400379506641","81.1316888045541","82.1199240986717","83.0759013282732","84","84.896394686907","85.715559772296","86.4079696394687","87.0870967741936","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Bulgaria","BGR","78.8058302449607","73.8513242339329","63.5053334561533","62.6701179071481","61.816488577745","60.9499447310243","60.3417096536478","59.9419767870302","59.5532148120855","59.3827929255711","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Burkina Faso","BFA","33.4771783625731","43.5875219298246","70.6683333333333","72.713475877193","74.7013450292398","76.6153216374269","78.5039839181287","80.3919700292398","82.2698757309942","84.1585380116959","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Burundi","BDI","217.564330218069","251.954595015576","437.673325545171","448.082632398754","461.816433021807","477.232710280374","491.317601246106","504.886331775701","518.734306853583","533.078271028037","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Cabo Verde","CPV","93.1583126550868","112.485607940447","127.184615384615","127.268734491315","127.398263027295","127.569230769231","127.711910669975","128.200744416873","128.967990074442","129.610669975186","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Cambodia","KHM","41.7785633355994","70.6001359619307","89.8074042601405","91.0569453886245","92.1964763199638","93.3679129843644","94.7511556764106","96.160803308407","97.4491502379334","98.7076818490823","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Cameroon","CMR","23.9720357089971","31.5471028749127","49.6163842525015","51.0431363838294","52.4769583888642","53.9571724736096","55.4474371178947","56.9392608576083","58.4560745488777","60.0213386642973","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Canada","CAN","3.08860186557717","3.42261133957721","4.02771072511681","4.07614836279598","4.13498944297029","4.19587500655283","4.24162135453439","4.351026204103","4.43022676846405","4.56079784268436","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Cayman Islands","CYM","108.329166666667","165.308333333333","262.916666666667","268.895833333333","274.754166666667","280.529166666667","286.183333333333","292.116666666667","298.295833333333","304.325","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Central African Republic","CAF","4.6099553757745","6.15335323766413","7.56631513050178","7.6944861793316","7.83116151401329","7.93717775851552","8.06868278275386","8.20588140871296","8.18331086070179","8.27060419275097","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Chad","TCD","4.75129685514612","6.75992137865311","12.0033791296061","12.4068924714104","12.830790184244","13.2506535895807","13.6790652795426","14.1584124841169","14.6563818297332","15.342331639136","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Channel Islands","CHI","722.661616161616","748.030303030303","827.691919191919","829.893939393939","833.075757575758","836.560606060606","839.570707070707","842.126262626263","..","..","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Chile","CHL","18.0720883566545","20.8513352485165","24.6093854617587","25.002288872834","25.4526848895971","25.84400416762","26.0767352343796","26.192118041714","26.3222982801325","26.4647249005172","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","China","CHN","120.915506084734","134.492481002789","147.822641376791","148.720043543977","149.417194545073","149.948179684945","150.305542803154","150.439753691066","150.42004812419","150.264001337848","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Colombia","COL","29.2384578639027","35.2320270392068","42.7557566471383","43.3808724650744","44.1860883280757","44.9824109959441","45.6331653898152","46.1362532672375","46.6317656602073","47.1574150518251","..",".."
Population density (people per sq. km of land area),"EN.POP.DNST","Comoros","COM","238.901665771091","288.060182697474","398.571198280494","406.592692101021","414.610424502955","422.664159054272","431.038688876948","439.642127888232","448.247178936056","456.951638903815","..",".."
