Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49457.5609343203,76087.911114202,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,188055.003235348,206780.590353385,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,3300.63634928559,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29384.0189598663,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,33465.478207919,48659.5988753233,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,133230.619178899,137781.681659123,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9692.43538809962,15731.4081633771,68911.6755919628,77570.9876166977,83588.2875009014,81882.6964523869,36883.6652578543,44884.8961602393,36806.891255461,67216.3631112124,72004.7437020733,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,326.099253221978,280.282905559649,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351195,503.51453347296,508.718427705591,544.987501003384,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,286.730598968269,224.22415918428,450.506105510719,495.769683367165,533.202567189331,580.889139762475,602.507478176106,617.446994451007,604.269740360317,633.214767978695,522.570393642547,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2468.69080320116,4083.52874483605,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528,11874.4273684245,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,956.763019768672,2213.81235053178,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0191492983,12587.6126038651,13379.3513577224,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,353.903252431339,304.652870194271,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,976.914116406452,1043.9533853528,1094.61949265799,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7192.38994693962,10348.4858902403,26459.0770929988,30317.2443175543,33382.2677499267,32421.9179752262,31823.4363934505,38096.8360735119,35638.8869457406,40905.8059585057,43898.5781808597,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1758.40820990836,2264.79114897645,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6315.31279603534,6455.66062185762,6793.24495895856,7726.33668877794,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,772.033092140219,680.911061879778,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2135.78187606359,2110.12036938187,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2539.92846467452,3981.98343249582,10095.1225574156,10986.7034093005,11818.7480619272,11568.2533399824,9135.84773751062,9177.71195973013,10246.5017455553,11269.9684462139,11990.7798944837,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3154.46920349038,7524.0271380091,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553585271,8841.27075039868,10314.0506722115,11405.7940473759,13860.9597809326,14185.7812248529,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1459.04369201491,2049.3453246655,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02802120524,3508.22314197664,3710.12451611752,3919.64307910859,4166.00476748564,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,1206.50208704977,440.538683980372,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5744.29618434435,6799.58594644576,7576.19589413326,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,81734.8664968011,81789.0206522549,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256799.788612806,288001.433369041,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1220.17127664137,476.02755082717,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6750.6301157724,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,1627.06511911987,6968.01539365317,7674.2813940676,8673.59128084795,8749.02375172644,7538.53635992191,9317.15520065156,10024.5435616209,12259.8775034436,13263.3281277699,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1229.07104492188,1499.107421875,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3463.1376953125,3813.72607421875,4153.1943359375,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,..,327.12623979157,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.000297682823,656.776824637306,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,53.1225401094506,196.619580625284,1229.19713491328,1272.82241815234,1298.21310327675,1425.98954241668,1490.21683599469,1242.7213439951,1158.05005055976,1233.19666209269,1359.05001560107,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,2037.47589359778,2156.67590512714,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.79908493314,4187.60500396525,4413.12752211572,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,5775.55347423089,2648.60152860938,8748.15632605428,9656.97976571484,11413.7463016389,10801.7705659635,10709.068810538,14979.099896799,12911.9086441381,12752.4723855838,13609.158837552,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,185.794600449903,223.830289183078,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066274851,1382.33055769304,1447.31004458428,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21322.1944802703,26225.1697734149,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487,63515.6030780019,67520.4218956281,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14334.6807372176,15329.7297200058,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906,33701.8923322781,29213.1923192946,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.0216184298,13641.1027183822,40113.7195382428,42950.3841711138,43257.0769238879,42855.831861632,41997.7830324279,49950.4251691316,49099.7090423358,49075.9562832927,49205.1792146792,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,242.508390600822,1017.3124434882,2131.68704828322,2182.61380995674,2035.16549390507,1958.62051528095,1938.44704754382,2138.38588469449,2322.89053964583,2609.44492072931,2847.53966339498,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,423.887460599302,194.771959898935,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147574878,638.336080897887,735.270255787226,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,556.376449130902,547.318298903379,2070.4127339595,1876.34027111773,2057.87944554011,3189.81286498516,2797.18458068686,2787.48779224428,2899.16047470324,2138.76383719983,1084.16041805436,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,2277.30372314314,1861.89899780644,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797,8674.35846327485,9291.85661671864,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,24225.474169342,31225.6049960968,26509.3628379893,24496.6652122421,18220.8382427201,19455.50139424,23785.754590043,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.981402822,38178.2368777076,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,109269.520580298,87497.2179649556,86785.4334489176,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,7545.70305230441,9753.84755185404,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23223.5829405935,21027.7384778886,20285.2272897377,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,344.45547384189,642.338346499898,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171,1360.32417758419,1478.77277977996,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,6402.929615309,7798.07504193852,17150.4759377239,16401.7847567871,16166.9671073752,15846.7968470167,14708.2119536914,13009.2481630213,13729.7602761496,15610.8231931032,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2620.13827266274,3975.09310275544,14832.3611652459,15694.6297518495,16151.3273433486,16477.9066268111,13290.5608397749,15509.8069124139,17378.6070017557,18797.1933994045,19161.2188501596,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,826.317152082832,635.957919047725,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269,2607.57861874444,3102.28968594061,2966.06830432055,3006.70564478923,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1440.15829610029,1736.11729210765,5775.15963399596,6152.2671153779,6258.44991640984,5821.18199548738,5365.47220721104,5976.93179789949,6205.62595379319,6299.99026533713,6416.09708970845,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1199.66666756615,1945.41338451698,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183,6826.20255614477,7350.63034300417,7887.54185920108,8452.37167056621,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,803.572588255813,1050.79273107952,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116,3804.08274131097,3984.8315387656,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.2095094382,4520.64100449111,12464.0110508476,13913.3402919927,15658.2120316794,15874.5220531254,16150.9304813473,18635.5104895754,18891.2121169279,22145.2660647429,25103.565661423,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7884.61798756332,11526.3720667968,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.5197587181,27634.6183139773,29292.242104753,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico (US),PRI,8652.50749222505,16192.1269719638,29978.0889268918,30328.479490518,30679.9181934488,31830.5284993358,31427.1130762831,32619.0704601174,35353.6821570014,36980.7884784287,39343.7154660139,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,16721.6207714589,27535.182940934,61253.6217997091,63279.8767486216,71039.9308240078,66841.3623185691,51683.5681078949,71751.9363398856,88701.4689763536,81816.9797967481,76688.6941743178,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1648.48522974542,1659.92904910528,9404.54005870715,10727.9822007426,12416.134317959,12909.6104013244,13009.1770573223,14907.9803652143,15503.551804598,18244.4186876321,20080.2096215595,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3494.06323242188,1771.59411621094,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12425.029296875,15619.6142578125,14159.3876953125,14889.0185546875,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,345.773495134655,251.86926386091,729.519133812945,758.300966509647,771.773511207309,810.051412137354,778.701498925026,829.544845263697,975.469323735369,1027.03446826565,999.65456165547,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,743.994213008355,1424.75240002471,4147.07097674888,4307.59381964907,4231.81409469194,4351.94234943706,4099.59660548583,4021.55934894283,4132.44717734444,4822.74084650019,5392.87761915762,..
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,37600.7077379601,44359.4797662688,45192.0279766943,47950.6880557136,46630.1443120725,44326.9556746411,54176.4798021628,54190.8417700372,59879.7173015651,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,970.059625606155,529.089383412262,1434.87018050521,1555.79477812888,1825.59971753966,1935.2931816596,2167.22001796925,2362.58827248102,2389.73729784737,2990.6606143535,3490.56883486557,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,11054.7495049666,11714.5623675159,22267.7217050387,23929.2907135982,29360.0658968566,29566.7933827436,24338.8307301067,31920.7653655643,38510.2276211037,36156.848337701,35121.6628687742,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,957.314337438177,603.233162455158,1266.43957151587,1356.80518449031,1452.55612562445,1431.18128932159,1461.08720350553,1598.10676952274,1574.0281059306,1698.03387300843,1773.21829923448,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,974.725469278615,5982.37030126471,6548.03653824187,7559.86165747394,7755.632986437,8098.70955668849,9680.52798074468,10024.8191112596,12281.707946167,13679.2065983557,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5642.072897243,8063.65500575169,16566.9946042294,17480.3651911372,18440.2340460932,19141.5118743615,14041.4754074575,14982.9111487767,16836.6721895387,18262.7115849287,17858.8226383978,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,154.794072467618,143.743743239644,844.416411175476,779.186007841728,845.914540460932,843.712517809977,845.277557920549,885.396401885395,860.371067916096,758.329137378248,806.654650417726,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.7561591366,23852.8389514753,57005.5887176547,61236.251270627,66881.6067035265,65952.0378959293,61410.0792630788,80056.1288247844,90299.0694637269,85412.230345235,90674.066632628,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,37308.6147795736,34701.3058494468,31708.3110124742,34861.469528968,30150.8998380477,32548.4366854902,37793.1284399157,39451.8223361963,41472.5874498583,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2437.17517010845,5421.6448441887,16636.0769133073,17645.5298716761,19573.3717031314,19406.0589683582,19735.4858280801,22123.3342114545,21317.7943982363,24614.8734642794,25992.6748502048,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,9925.14071044684,10135.7219109212,21447.8377796036,23303.077705959,25888.0481065655,25814.1687167572,25392.0651093612,29192.8401933019,28360.3041467268,32660.4753581346,34301.0318686594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,648.325212624098,953.17190137706,2082.62383124213,2143.57670489272,2278.19908624102,2223.65890942466,2063.32780991967,2043.44413170658,1877.78104490956,1882.64394148042,1933.55538435227,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Somalia, Fed. Rep.",SOM,145.603501373513,386.119274401275,460.928490585175,510.939952317726,509.497273804534,539.954816211694,518.16113333875,549.056994756254,573.141165798229,596.885985135589,629.538899449007,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3093.48920352334,3217.84693448467,5651.20585165749,6618.33508255701,6914.1780318076,6533.71121032856,5580.60383075189,6828.75624590017,6534.24867783397,6034.27208964673,6267.186814093,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,13795.0159385128,14743.2671031455,26755.6061149398,28381.3425596906,30602.4212881113,29786.5245689007,27233.9426461608,30799.4775937775,30319.4987196616,33493.2225409111,35326.7683069278,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,491.213686238493,860.199884304769,4149.19190775593,4398.88828068715,4358.56095906047,4081.94772722003,3847.60137695639,3996.96240014909,3342.63650253855,3798.89016573011,4515.56787322732,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5373.44824048425,9319.65545093525,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,21011.5744209816,22576.9248439166,23960.6534357084,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,4204.57161863111,5879.56191426207,10638.1269396653,11333.1123822102,11642.6984727769,11794.0597229805,8411.07474936367,10459.1321248092,13103.8243147472,13554.7684784933,14181.6303351598,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,19033.0649634889,..,21668.3776525323,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2149.73944358984,3768.95536604022,7656.90042881178,7988.04445019298,8428.12677153069,8740.59425232061,8351.20324040982,8641.27904024443,9693.55867833025,10582.3656725229,11501.2265187188,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,1257.1875,362.116882324219,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,984.607666015625,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,941.591736102188,1988.22172925433,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445,5521.97602122638,6961.78955961526,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30549.3185706762,29632.5890811623,51703.5088332851,53210.2233318965,54018.4554391861,51648.9892820514,52568.5726980146,60647.5416365347,54836.8907235124,54950.2834725622,57117.4877440616,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,39574.5398083788,38865.021939688,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93664.7736696111,94394.5106803525,100623.549627296,103998.186685604,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,978.489616979607,1138.1884854278,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815,1051.67149587463,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,487.03612866309,136.925716400723,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894,1178.47990060249,1341.20229027672,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,243.611557006836,401.698150634766,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281,1207.52062988281,1224.00219726563,1186.71691894531,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1559.11209344755,2005.97694514234,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574,7057.20754802279,6909.35281815827,7195.10130919449,7346.62022142185,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,168.621010199317,492.457637913906,1335.54391073349,1266.17771143471,1219.46599728983,1562.36458068032,1630.86938521256,2684.92676774277,2343.24954740187,1502.41147438211,1331.9705130185,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,575.094511928654,409.889802792768,772.581357620609,792.765700965864,851.120561233595,826.255209019798,863.468665870276,962.075187515872,951.232378690387,1055.01727877926,1119.38160509429,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1139.0553819198,1995.07667546271,3987.98626206287,4365.92932788383,4675.04791274385,4788.83342304684,4792.35854741522,4922.80171378368,5298.01941509951,5651.59373063157,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4047.25093594674,6178.58975559687,17449.1538801956,17566.0999700656,17571.498737278,17212.6128892163,15283.6270531554,17712.5674104655,20750.5202434652,18308.4536298575,18733.4110406494,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1476.43160477311,2199.04465936314,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3906.93926319391,3707.29283414381,3951.11683376921,4181.13789301228,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,2689.52621921233,4199.3798635759,10984.3643169061,10756.3877677883,9684.11819884721,9395.23378001368,8798.11791709313,9981.76398411336,10897.8397861365,13375.0947282864,15892.7157287241,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,848.155047388424,633.835487638011,5686.98040962764,5828.4816623489,6125.05169712085,5998.0017434754,5972.72356566861,5723.30227157906,5837.84224538947,6231.91323839698,6856.65802730208,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,31373.5612684327,30014.2309523213,31625.616593277,31780.5217068989,20690.9160546118,27329.2885087196,31280.5418020808,35470.2151608295,37506.7798431288,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,1084.66707221699,1579.41906275542,3808.69755015909,4165.66338700106,4466.12034928245,5115.13075950206,4976.11254109571,5905.08198095343,5911.32727055301,6344.7750188689,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,244.987168126806,258.050338731086,752.696571725656,765.218332297361,792.16570022814,822.171150036357,845.766463890124,882.791717542504,963.067314117178,1002.30913917142,1077.91278452817,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1563.63415527344,653.294311523438,2158.46118164063,2604.28759765625,3059.0517578125,3619.86157226563,3709.76928710938,4775.94580078125,4199.6708984375,5139.59814453125,5389.47314453125,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,26709.993440327,29865.502347066,42721.0999383185,43733.6192287435,47135.3591943971,45938.6073581994,37991.7492971665,44118.5047192771,50759.7589231191,49850.6872175164,50273.5060469837,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,19095.4669984608,28383.8761094996,41257.9085545556,40916.8115070354,43702.9976303165,43158.7411267323,40812.6794663879,47691.3768799404,47057.043229179,49944.4702124201,53246.3676145108,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,23888.6000088133,36329.9560727102,57638.1018367192,59635.0984397965,62499.8744390068,64746.4506778863,63515.9491807833,70205.050916026,76657.2488844403,81032.262117545,84534.0407841548,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,2995.36105663465,6987.70098766257,17009.7584207276,19184.6502617082,19249.9404677501,18315.7316980028,15757.5355995779,17881.818721099,20818.6146091144,23019.4221560046,23906.5133029408,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,652.9376529256,555.149231099186,2753.37951427589,2190.60411562888,1813.08530813664,2041.38480729431,1978.28051860763,2258.51964119278,2578.66689394219,2878.96879292451,3161.70010632875,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1140.59020311724,1460.23817692229,2956.12644801489,3159.86055790126,3206.65748718811,3207.44650452083,3042.98711598286,3107.20312858002,3370.21191956953,3482.61458237637,3410.77023167097,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,2451.5523114567,4776.2816763938,3670.15737848208,3791.33160682077,3422.65467014854,2523.11275230667,1506.0436210041,2004.93397949792,3155.04207099687,3617.43594578269,4217.59102643391,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Viet Nam,VNM,98.7983370311401,404.029784055118,2735.0604380416,2956.10992127753,3222.31003125366,3440.90025375434,3534.03953482647,3704.1935590038,4147.69777213621,4323.35031982451,4717.29028732449,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,35324.9748874586,35365.0693039774,36663.2087550584,38633.5298915336,39787.3741650202,42571.0777368471,44320.909185774,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,..,1476.17185000238,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3233.56863835858,3678.63565662194,3799.95527015163,3455.02852911712,2592.30591217647,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,910.422465960748,493.235182634814,975.359417003225,811.165970405745,633.887202451545,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,422.336298804219,359.429500988221,1239.08527877713,1483.46577328065,1463.89997855593,1258.98619844462,951.644316655957,1127.16077872857,1447.12310138035,1330.72780576709,1187.10943350064,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,866.928868406131,562.833757496076,1408.13945253431,3445.44941020134,2270.89531874302,2184.32923855469,2059.67445384499,2613.60542083552,2536.40050223076,2195.22492079245,2497.20332208763,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,822.402998906312,706.727260967009,1334.47050032928,1528.10422421284,1552.07372194919,1507.08559963484,1351.59166910879,1562.41617477738,1679.32762166466,1571.44918918981,1615.39635562849,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,593.024667183284,518.969226054683,1630.03943895258,1574.23056437855,1720.14009242722,2216.38505520833,2030.86165860293,2112.79407637079,2138.47315259913,1841.85506354867,1411.33702938476,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2875.13083637641,2664.12520122649,6042.19675439672,6096.72395041636,6699.18058175457,6674.34224402621,5739.41283580539,6697.41498492196,7950.35581975672,7513.89907880749,7583.81170078144,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,3713.69534828331,6477.26482123395,13376.8057759012,13671.1377634132,13896.7409040963,13995.8548364074,11957.223222537,13995.2694921728,17456.3084845676,17596.5404249612,19903.8112311908,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2457.17454927702,3959.62494896645,12874.699956166,14339.8243059389,16227.2484719489,16534.9264870407,16581.3526115028,19223.9274030651,19530.1553232172,22690.3736174216,24604.8068595604,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,936.989879630286,1346.2395395696,3223.9805446069,3457.64943157186,3463.50882263374,3483.31545469615,3187.03781234801,3698.98363187847,4043.82776331568,4252.59733415786,4450.18711937385,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2642.45766205625,4103.33628080966,9965.00400107685,10566.2828244863,11438.8584591418,11622.8915284736,11639.4853357389,13336.4841670883,13139.2109813612,13176.1786055635,13405.735673015,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,416.938782261111,961.301422369963,6683.18386700353,7241.92533864361,8045.94630458507,8286.3981179292,8391.27634645494,9974.57829690175,10106.9935977814,10125.9095208645,10396.7957405051,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,422.071410076561,972.833173916046,6758.74365728701,7323.51364847919,8136.37041895137,8379.36503263574,8485.32855185979,10086.4176067356,10220.4774431567,10239.8162178816,10513.9529323033,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18683.5116155586,20039.4002655128,35228.4854539428,37243.5651015997,40107.5362854643,39220.5136743355,38236.5543048506,42984.5697414154,41608.7123275598,45330.1093015768,46945.4188234427,..
